player_id,birth_year,birth_month,birth_day,birth_country,birth_state,name_first,name_last,weight,height,bats,throws,debut,debut_year,debut_ages,final_game,retired_year,retro_id,bbref_id,career_year,career_def
johnsbr01,1968,1,8,USA,CA,Brian,Johnson,210,74,R,R,1994/4/5,1994,26,2001/9/21,,johnb002,johnsbr01,7.47,m
lockhke01,1964,11,10,USA,CA,Keith,Lockhart,170,70,L,R,1994/4/5,1994,30,2003/9/27,,lockk001,lockhke01,9.48,m
stinnke01,1970,2,14,USA,OK,Kelly,Stinnett,195,71,R,R,1994/4/5,1994,24,2007/9/30,,stink001,stinnke01,13.5,l
spoljpa01,1970,9,24,CAN,BC,Paul,Spoljaric,205,75,R,L,1994/4/6,1994,24,2000/9/28,,spolp001,spoljpa01,6.48,m
jarvike01,1969,8,1,USA,KY,Kevin,Jarvis,200,74,L,R,1994/4/6,1994,25,2006/9/24,,jarvk001,jarvike01,12.48,l
whiteri01,1968,12,23,USA,OH,Rick,White,215,76,R,R,1994/4/6,1994,26,2007/9/5,,whitr002,whiteri01,13.42,l
reyesca01,1969,4,4,USA,FL,Carlos,Reyes,190,73,R,R,1994/4/7,1994,25,2003/9/26,,reyec001,reyesca01,9.48,m
dreifda01,1972,5,3,USA,KS,Darren,Dreifort,205,74,R,R,1994/4/7,1994,22,2004/8/16,,dreid001,dreifda01,10.37,l
mathemi01,1970,9,22,USA,OH,Mike,Matheny,205,75,R,R,1994/4/7,1994,24,2006/5/31,,mathm001,mathemi01,12.16,l
parkch01,1973,6,30,South Korea,,Chan Ho,Park,210,74,R,R,1994/4/8,1994,21,2010/10/1,,parkc002,parkch01,16.49,l
pulidca01,1971,8,5,Venezuela,Distrito Federal,Carlos,Pulido,194,72,L,L,1994/4/9,1994,23,2004/4/24,,pulic001,pulidca01,10.05,l
cruzfa01,1972,5,1,D.R.,Monte Cristi,Fausto,Cruz,165,70,R,R,1994/4/10,1994,22,1996/9/29,,cruzf001,cruzfa01,2.47,s
helliri01,1970,12,15,USA,ND,Rick,Helling,215,75,R,R,1994/4/10,1994,24,2006/9/9,,hellr001,helliri01,12.42,l
braggda01,1969,9,7,USA,CT,Darren,Bragg,180,69,L,R,1994/4/12,1994,25,2004/10/3,,bragd001,braggda01,10.48,l
hendero01,1971,3,11,USA,KY,Rod,Henderson,195,76,R,R,1994/4/19,1994,23,1998/9/23,,hendr002,hendero01,4.43,s
tabakje01,1964,1,17,USA,OH,Jeff,Tabaka,195,74,R,L,1994/4/19,1994,30,2001/10/5,,tabaj001,tabakje01,7.47,m
limajo01,1972,9,30,D.R.,Santiago,Jose,Lima,170,74,R,R,1994/4/20,1994,22,2006/7/7,,limaj001,limajo01,12.22,l
elliodo01,1968,9,20,USA,TX,Donnie,Elliott,190,76,R,R,1994/4/23,1994,26,1995/9/19,,ellid001,elliodo01,1.41,s
hudekjo01,1966,8,8,USA,FL,John,Hudek,200,73,B,R,1994/4/23,1994,28,1999/9/30,,hudej001,hudekjo01,5.44,s
mabryjo01,1970,10,17,USA,DE,John,Mabry,195,76,L,R,1994/4/23,1994,24,2007/5/17,,mabrj001,mabryjo01,13.07,l
fabrejo01,1970,3,13,USA,FL,Jorge,Fabregas,205,75,L,R,1994/4/24,1994,24,2002/9/27,,fabrj001,fabrejo01,8.43,m
eenhoro01,1968,2,9,Netherlands,,Robert,Eenhoorn,170,75,R,R,1994/4/27,1994,26,1997/9/28,,eenhr001,eenhoro01,3.42,s
hallda01,1964,7,14,USA,OH,Darren,Hall,205,75,R,R,1994/4/30,1994,30,1998/8/11,,halld002,hallda01,4.28,s
eversbr01,1969,2,11,USA,IL,Bryan,Eversgerd,190,73,R,L,1994/4/30,1994,25,1998/9/26,,everb001,eversbr01,4.41,s
holbera01,1970,9,25,USA,CA,Ray,Holbert,170,72,R,R,1994/5/2,1994,24,2000/6/18,,holbr001,holbera01,6.13,m
cartean01,1968,11,9,USA,PA,Andy,Carter,200,77,L,L,1994/5/3,1994,26,1995/5/15,,carta001,cartean01,1.03,s
dunnst02,1970,4,18,USA,IL,Steve,Dunn,225,76,L,L,1994/5/3,1994,24,1995/9/28,,dunns001,dunnst02,1.41,s
ogeach01,1970,11,9,USA,LA,Chad,Ogea,200,74,R,R,1994/5/3,1994,24,1999/10/2,,ogeac001,ogeach01,5.42,s
perryhe01,1969,9,15,USA,FL,Herbert,Perry,210,74,R,R,1994/5/3,1994,25,2004/9/10,,perrh001,perryhe01,10.36,l
johnsch04,1971,7,20,USA,FL,Charles,Johnson,215,74,R,R,1994/5/6,1994,23,2005/6/11,,johnc002,johnsch04,11.11,l
mordemi01,1967,12,13,USA,AL,Mike,Mordecai,175,71,R,R,1994/5/8,1994,27,2005/9/21,,mordm001,mordemi01,11.38,l
shueypa01,1970,9,16,USA,OH,Paul,Shuey,215,75,R,R,1994/5/8,1994,24,2007/8/26,,shuep001,shueypa01,13.31,l
veresda01,1966,10,19,USA,AL,Dave,Veres,195,74,R,R,1994/5/10,1994,28,2003/9/27,,vered001,veresda01,9.39,m
cirilje01,1969,9,23,USA,CA,Jeff,Cirillo,190,74,R,R,1994/5/11,1994,25,2007/9/30,,cirij001,cirilje01,13.4,l
acrema01,1968,9,16,USA,CA,Mark,Acre,235,80,R,R,1994/5/13,1994,26,1997/5/10,,acrem001,acrema01,2.99,s
smithma03,1970,5,7,USA,CA,Mark,Smith,205,75,R,R,1994/5/14,1994,24,2003/9/28,,smitm004,smithma03,9.38,m
ingraga01,1970,7,25,USA,GA,Garey,Ingram,180,71,R,R,1994/5/15,1994,24,1997/9/28,,ingrg001,ingraga01,3.38,s
liebejo01,1970,4,2,USA,IA,Jon,Lieber,220,75,L,R,1994/5/15,1994,24,2008/9/5,,liebj001,liebejo01,14.32,l
greerru01,1969,1,21,USA,AL,Rusty,Greer,190,72,L,L,1994/5/16,1994,25,2002/7/11,,greer001,greerru01,8.16,m
wellsbo01,1966,11,1,USA,WA,Bob,Wells,180,72,R,R,1994/5/16,1994,28,2002/9/29,,wellb002,wellsbo01,8.38,m
younger02,1969,7,8,USA,IL,Ernie,Young,190,73,R,R,1994/5/17,1994,25,2004/9/24,,youne002,younger02,10.36,l
steveda01,1970,3,4,USA,CA,Dave,Stevens,210,75,R,R,1994/5/20,1994,24,2000/7/6,,stevd001,steveda01,6.13,m
vanlawi01,1970,7,16,USA,TN,William,VanLandingham,210,74,R,R,1994/5/21,1994,24,1997/7/27,,vanlb001,vanlawi01,3.19,s
tavarje01,1971,3,26,D.R.,Distrito Nacional,Jesus,Tavarez,170,72,B,R,1994/5/23,1994,23,1998/6/15,,tavaj002,tavarje01,4.07,s
hamiljo02,1970,9,9,USA,GA,Joey,Hamilton,220,76,R,R,1994/5/24,1994,24,2003/6/6,,hamij002,hamiljo02,9.04,m
borlato02,1969,5,29,USA,LA,Toby,Borland,186,78,R,R,1994/5/27,1994,25,2004/6/24,,borlt001,borlato02,10.08,l
whitega01,1971,11,20,USA,FL,Gabe,White,200,74,L,L,1994/5/27,1994,23,2005/6/7,,whitg001,whitega01,11.04,l
saenzol01,1970,10,8,Panama,Herrera,Olmedo,Saenz,185,74,R,R,1994/5/28,1994,24,2007/9/27,,saeno001,saenzol01,13.34,l
johnsda05,1963,2,10,USA,FL,Dane,Johnson,205,77,R,R,1994/5/30,1994,31,1997/8/31,,johnd002,johnsda05,3.26,s
mercejo02,1971,3,5,D.R.,El Seibo,Jose,Mercedes,180,73,R,R,1994/5/31,1994,23,2003/9/24,,mercj001,mercejo02,9.32,m
klingsc01,1971,2,3,USA,OH,Scott,Klingenbeck,205,74,R,R,1994/6/2,1994,23,1998/6/23,,klins001,klingsc01,4.06,s
dalesma01,1968,5,14,USA,IL,Mark,Dalesandro,185,72,R,R,1994/6/6,1994,26,2001/8/10,,dalem001,dalesma01,7.18,m
milleku01,1972,8,24,USA,AZ,Kurt,Miller,205,77,R,R,1994/6/11,1994,22,1999/4/27,,millk003,milleku01,4.88,s
smallaa01,1971,11,23,USA,CA,Aaron,Small,200,77,R,R,1994/6/11,1994,23,2006/6/15,,smala001,smallaa01,12.02,l
burrote01,1968,11,28,USA,LA,Terry,Burrows,185,73,L,L,1994/6/12,1994,26,1997/6/11,,burrt001,burrote01,3,s
darwije01,1969,7,6,USA,TX,Jeff,Darwin,180,75,R,R,1994/6/13,1994,25,1997/9/27,,darwj001,darwije01,3.29,s
valdeis01,1973,8,21,Mexico,Tamaulipas,Ismael,Valdez,185,75,R,R,1994/6/15,1994,21,2005/10/1,,valdi001,valdeis01,11.3,l
eischjo01,1970,5,25,USA,CA,Joey,Eischen,190,73,L,L,1994/6/19,1994,24,2006/5/29,,eiscj001,eischjo01,11.95,l
ingrari01,1966,9,10,USA,GA,Riccardo,Ingram,205,72,R,R,1994/6/26,1994,28,1995/7/30,,ingrr001,ingrari01,1.09,s
vanegti01,1969,5,31,USA,LA,Tim,Van Egmond,185,74,R,R,1994/6/26,1994,25,1996/9/25,,vanet001,vanegti01,2.25,s
huntebr02,1971,3,5,USA,OR,Brian,Hunter,180,76,R,R,1994/6/27,1994,23,2003/7/24,,huntb002,huntebr02,9.08,m
liebemi01,1972,1,18,USA,CA,Mike,Lieberthal,170,72,R,R,1994/6/30,1994,22,2007/9/22,,liebm001,liebemi01,13.24,l
olivajo01,1971,3,3,D.R.,San Pedro de Macoris,Jose,Oliva,215,75,R,R,1994/7/1,1994,23,1995/10/1,,olivj002,olivajo01,1.25,s
jacomja01,1970,11,24,USA,OK,Jason,Jacome,155,73,L,L,1994/7/2,1994,24,1998/9/23,,jacoj001,jacomja01,4.23,s
peguest01,1968,5,21,USA,MS,Steve,Pegues,190,74,R,R,1994/7/6,1994,26,1995/9/29,,pegus001,peguest01,1.23,s
davisru01,1969,9,13,USA,AL,Russ,Davis,170,72,R,R,1994/7/6,1994,25,2001/6/14,,davir002,davisru01,6.95,m
hubbatr01,1964,5,11,USA,IL,Trent,Hubbard,180,68,R,R,1994/7/7,1994,30,2003/7/27,,hubbt001,hubbatr01,9.06,m
milleor01,1969,1,13,Panama,,Orlando,Miller,180,73,R,R,1994/7/8,1994,25,1997/9/15,,millo001,milleor01,3.19,s
ausanjo01,1965,12,9,USA,NY,Joe,Ausanio,205,73,R,R,1994/7/14,1994,29,1995/9/15,,ausaj001,ausanjo01,1.17,s
mcdavra01,1971,7,20,USA,CA,Ray,McDavid,190,75,L,R,1994/7/15,1994,23,1995/10/1,,mcdar001,mcdavra01,1.21,s
floribr01,1970,5,21,USA,SC,Bryce,Florie,185,72,R,R,1994/7/17,1994,24,2001/7/21,,florb001,floribr01,7.02,m
lorraan01,1972,8,11,USA,CA,Andrew,Lorraine,195,75,L,L,1994/7/17,1994,22,2002/9/26,,lorra001,lorraan01,8.2,m
schuler01,1969,3,25,USA,CA,Erik,Schullstrom,220,77,R,R,1994/7/18,1994,25,1995/9/27,,schue001,schuler01,1.19,s
perezro01,1969,6,4,Venezuela,Bolivar,Robert,Perez,205,75,R,R,1994/7/20,1994,25,2001/7/2,,perer001,perezro01,6.96,m
frascjo01,1970,2,4,USA,NY,John,Frascatore,200,73,R,R,1994/7/21,1994,24,2001/5/9,,frasj001,frascjo01,6.81,m
woodabr01,1969,6,25,USA,GA,Brad,Woodall,175,72,B,L,1994/7/22,1994,25,1999/5/5,,woodb002,woodabr01,4.79,s
thompma01,1971,4,7,USA,KY,Mark,Thompson,205,74,R,R,1994/7/26,1994,23,2000/7/27,,thomm002,thompma01,6.01,m
anderga01,1972,6,30,USA,CA,Garret,Anderson,190,75,L,L,1994/7/27,1994,22,2010/8/6,,andeg001,anderga01,16.04,l
benitar01,1972,11,3,D.R.,San Pedro de Macoris,Armando,Benitez,180,76,R,R,1994/7/28,1994,22,2008/6/6,,benia001,benitar01,13.87,l
bottari01,1969,8,26,USA,CT,Ricky,Bottalico,200,73,L,R,1994/7/29,1994,25,2005/7/22,,bottr001,bottari01,10.99,l
phoenst01,1968,1,31,USA,AZ,Steve,Phoenix,175,74,R,R,1994/7/30,1994,26,1995/8/6,,phoes001,phoenst01,1.02,s
singldu01,1972,8,6,USA,NY,Duane,Singleton,170,73,L,R,1994/8/4,1994,22,1996/6/6,,singd001,singldu01,1.84,s
verasqu01,1971,4,3,D.R.,Distrito Nacional,Quilvio,Veras,166,69,B,R,1995/4/25,1995,24,2001/7/13,,veraq001,verasqu01,6.22,m
osunaan01,1973,4,12,Mexico,Sinaloa,Antonio,Osuna,160,71,R,R,1995/4/25,1995,22,2005/4/10,,osuna002,osunaan01,9.97,m
hollato01,1973,4,20,USA,OH,Todd,Hollandsworth,193,74,L,L,1995/4/25,1995,22,2006/9/30,,hollt001,hollato01,11.44,l
myersmi01,1969,6,26,USA,IL,Mike,Myers,197,75,L,L,1995/4/25,1995,26,2007/9/30,,myerm001,myersmi01,12.44,l
battlal01,1968,11,29,USA,NC,Allen,Battle,170,72,R,R,1995/4/26,1995,27,1996/8/14,,batta001,battlal01,1.3,s
pemberu01,1969,12,17,D.R.,San Pedro de Macoris,Rudy,Pemberton,185,73,R,R,1995/4/26,1995,26,1997/6/2,,pembr001,pemberu01,2.1,s
oterori01,1972,4,15,P.R.,,Ricky,Otero,150,67,B,R,1995/4/26,1995,23,1997/8/17,,oterr001,oterori01,2.31,s
batesja01,1971,1,5,USA,CA,Jason,Bates,170,71,B,R,1995/4/26,1995,24,1998/9/27,,batej001,batesja01,3.42,s
clontbr01,1971,4,25,USA,VA,Brad,Clontz,180,73,R,R,1995/4/26,1995,24,2000/4/30,,clonb001,clontbr01,5.02,s
nunnajo01,1971,11,9,USA,NC,Jon,Nunnally,190,70,L,R,1995/4/26,1995,24,2000/5/31,,nunnj001,nunnajo01,5.1,s
timmooz01,1970,9,18,USA,FL,Ozzie,Timmons,205,74,R,R,1995/4/26,1995,25,2000/10/1,,timmo001,timmooz01,5.44,s
rodrifr02,1972,12,11,USA,NY,Frankie,Rodriguez,193,72,R,R,1995/4/26,1995,23,2001/7/22,,rodrf001,rodrifr02,6.24,m
johnsma01,1967,10,17,USA,MA,Mark,Johnson,230,76,L,L,1995/4/26,1995,28,2002/6/2,,johnm001,johnsma01,7.11,m
andresh01,1971,8,28,USA,TX,Shane,Andrews,215,73,R,R,1995/4/26,1995,24,2002/9/29,,andrs001,andresh01,7.43,m
cordoma01,1969,7,10,USA,NV,Marty,Cordova,200,72,R,R,1995/4/26,1995,26,2003/4/21,,cordm001,cordoma01,7.99,m
fordybr01,1970,5,7,USA,CT,Brook,Fordyce,185,73,R,R,1995/4/26,1995,25,2004/10/2,,fordb001,fordybr01,9.44,m
higgibo02,1970,8,18,USA,PA,Bobby,Higginson,180,71,L,R,1995/4/26,1995,25,2005/5/5,,higgb001,higgibo02,10.03,l
chrisja01,1969,9,21,USA,NE,Jason,Christiansen,230,77,R,L,1995/4/26,1995,26,2005/10/1,,chrij002,chrisja01,10.44,l
alfoned01,1973,11,8,Venezuela,Miranda,Edgardo,Alfonzo,210,71,R,R,1995/4/26,1995,22,2006/6/11,,alfoe001,alfoned01,11.13,l
tuckemi01,1971,6,25,USA,VA,Michael,Tucker,185,74,L,R,1995/4/26,1995,24,2006/10/1,,tuckm001,tuckemi01,11.44,l
durhara01,1971,11,30,USA,NC,Ray,Durham,170,68,B,R,1995/4/26,1995,24,2008/9/28,,durhr001,durhara01,13.44,l
percitr01,1969,8,9,USA,CA,Troy,Percival,200,75,R,R,1995/4/26,1995,26,2009/5/21,,perct001,percitr01,14.08,l
beruman01,1971,4,5,Mexico,Baja California,Andres,Berumen,210,74,R,R,1995/4/27,1995,24,1996/6/17,,berua001,beruman01,1.14,s
lomonke01,1971,11,20,USA,AR,Kevin,Lomon,195,73,R,R,1995/4/27,1995,24,1996/9/28,,lomok001,lomonke01,1.42,s
alberjo01,1969,6,29,P.R.,,Jose,Alberro,190,74,R,R,1995/4/27,1995,26,1997/8/5,,albej001,alberjo01,2.28,s
heredwi01,1972,3,30,D.R.,La Romana,Wilson,Heredia,175,72,R,R,1995/4/27,1995,23,1997/9/20,,herew001,heredwi01,2.4,s
bailero01,1970,10,3,USA,FL,Roger,Bailey,180,73,R,R,1995/4/27,1995,25,1997/9/24,,bailr001,bailero01,2.41,s
menhapa01,1969,3,25,USA,MO,Paul,Menhart,190,74,R,R,1995/4/27,1995,26,1997/9/27,,menhp001,menhapa01,2.42,s
doughji01,1968,3,8,USA,NY,Jim,Dougherty,210,72,R,R,1995/4/27,1995,27,1999/4/20,,dougj001,doughji01,3.98,s
perezca01,1971,4,14,D.R.,San Cristobal,Carlos,Perez,195,75,L,L,1995/4/27,1995,24,2000/9/5,,perec001,perezca01,5.36,s
lirafe01,1972,4,26,Venezuela,Miranda,Felipe,Lira,170,72,R,R,1995/4/27,1995,23,2001/5/21,,liraf001,lirafe01,6.07,m
reyesal01,1971,4,10,D.R.,San Cristobal,Alberto,Reyes,230,73,R,R,1995/4/27,1995,24,2008/8/5,,reyea001,reyesal01,13.28,l
pennsh01,1969,9,11,USA,OH,Shannon,Penn,163,70,B,R,1995/4/28,1995,26,1996/9/29,,penns001,pennsh01,1.42,s
fonvich01,1971,3,5,USA,NC,Chad,Fonville,155,66,B,R,1995/4/28,1995,24,1999/7/9,,fonvc001,fonvich01,4.2,s
hansegr01,1971,3,12,USA,CA,Greg,Hansell,213,77,R,R,1995/4/28,1995,24,1999/10/3,,hansg001,hansegr01,4.44,s
sparkst01,1965,7,2,USA,OK,Steve,Sparks,187,72,R,R,1995/4/28,1995,30,2004/9/26,,spars001,sparkst01,9.42,m
schmija01,1973,1,29,USA,ID,Jason,Schmidt,185,77,R,R,1995/4/28,1995,22,2009/8/5,,schmj001,schmija01,14.28,l
villoro01,1970,1,16,USA,NJ,Ron,Villone,245,75,L,L,1995/4/28,1995,25,2009/10/4,,villr001,villoro01,14.45,l
grudzma01,1970,6,30,USA,WI,Mark,Grudzielanek,185,73,R,R,1995/4/28,1995,25,2010/6/6,,grudm001,grudzma01,15.12,l
cornere01,1970,6,2,USA,AL,Reid,Cornelius,200,72,R,R,1995/4/29,1995,25,2000/9/30,,cornr001,cornere01,5.43,s
jamesmi01,1967,8,15,USA,FL,Mike,James,216,76,R,R,1995/4/29,1995,28,2002/5/5,,jamem001,jamesmi01,7.02,m
vitiejo01,1970,4,11,USA,MA,Joe,Vitiello,215,74,R,R,1995/4/29,1995,25,2003/9/28,,vitij001,vitiejo01,8.42,m
radkebr01,1972,10,27,USA,WI,Brad,Radke,180,74,R,R,1995/4/29,1995,23,2006/9/28,,radkb001,radkebr01,11.42,l
willito02,1971,2,13,USA,NY,Todd,Williams,185,75,R,R,1995/4/29,1995,24,2007/6/15,,willt001,willito02,12.14,l
loaizes01,1971,12,31,Mexico,Baja California,Esteban,Loaiza,230,74,R,R,1995/4/29,1995,24,2008/6/11,,loaie001,loaizes01,13.13,l
pettian01,1972,6,15,USA,LA,Andy,Pettitte,235,77,L,L,1995/4/29,1995,23,2013/9/28,,petta001,pettian01,18.43,l
hookch01,1968,8,4,USA,CA,Chris,Hook,230,77,R,R,1995/4/30,1995,27,1996/9/29,,hookc001,hookch01,1.42,s
wengedo01,1969,11,6,USA,IA,Don,Wengert,205,74,R,R,1995/4/30,1995,26,2001/5/26,,wengd001,wengedo01,6.08,m
aceveju01,1970,5,5,Mexico,Chihuahua,Juan,Acevedo,245,74,R,R,1995/4/30,1995,25,2003/8/5,,acevj001,aceveju01,8.27,m
boehrbr01,1969,1,8,USA,MO,Brian,Boehringer,180,74,B,R,1995/4/30,1995,26,2004/6/1,,boehb001,boehrbr01,9.1,m
baldwja01,1971,7,15,USA,NC,James,Baldwin,210,75,R,R,1995/4/30,1995,24,2005/9/29,,baldj002,baldwja01,10.42,l
randajo01,1969,12,18,USA,WI,Joe,Randa,190,71,R,R,1995/4/30,1995,26,2006/10/1,,randj002,randajo01,11.43,l
eshelva01,1969,5,22,USA,PA,Vaughn,Eshelman,205,75,L,L,1995/5/2,1995,26,1997/7/11,,eshev001,eshelva01,2.19,s
encaran01,1969,4,18,D.R.,Distrito Nacional,Angelo,Encarnacion,180,68,R,R,1995/5/2,1995,26,1997/9/27,,encaa001,encaran01,2.41,s
garcifr01,1972,8,1,D.R.,La Romana,Freddy,Garcia,190,74,R,R,1995/5/2,1995,23,1999/10/3,,garcf001,garcifr01,4.42,s
nomohi01,1968,8,31,Japan,Osaka,Hideo,Nomo,210,74,R,R,1995/5/2,1995,27,2008/4/18,,nomoh001,nomohi01,12.97,l
hartgde01,1966,8,12,USA,CA,Dean,Hartgraves,185,72,R,L,1995/5/3,1995,29,1998/7/23,,hartd001,hartgde01,3.22,s
bellda01,1972,9,14,USA,OH,David,Bell,170,70,R,R,1995/5/3,1995,23,2006/10/1,,belld002,bellda01,11.42,l
perezto03,1973,12,29,Venezuela,Lara,Tomas,Perez,185,71,B,R,1995/5/3,1995,22,2008/4/21,,peret003,perezto03,12.98,l
sturtta01,1970,10,12,USA,MA,Tanyon,Sturtze,190,77,R,R,1995/5/3,1995,25,2008/8/25,,sturt001,sturtta01,13.32,l
bradste01,1969,2,3,USA,VA,Terry,Bradshaw,180,72,L,R,1995/5/4,1995,26,1996/9/29,,bradt001,bradste01,1.41,s
karlsc01,1971,8,9,USA,CA,Scott,Karl,195,74,L,L,1995/5/4,1995,24,2000/9/28,,karls001,karlsc01,5.41,s
bochtdo01,1970,7,5,USA,FL,Doug,Bochtler,205,75,R,R,1995/5/5,1995,25,2000/7/22,,bochd001,bochtdo01,5.22,s
mimbsmi01,1969,2,13,USA,GA,Mike,Mimbs,182,74,L,L,1995/5/6,1995,26,1997/5/16,,mimbm001,mimbsmi01,2.03,s
mccurje01,1970,1,21,Japan,,Jeff,McCurry,210,79,R,R,1995/5/6,1995,25,1999/6/22,,mccuj001,mccurje01,4.13,s
bunchme01,1971,11,4,USA,TX,Melvin,Bunch,165,73,R,R,1995/5/6,1995,24,1999/6/25,,buncm001,bunchme01,4.14,s
sullisc01,1971,3,13,USA,AL,Scott,Sullivan,210,75,R,R,1995/5/6,1995,24,2004/8/25,,sulls001,sullisc01,9.31,m
parrajo01,1972,11,28,D.R.,Santiago,Jose,Parra,160,71,R,R,1995/5/7,1995,23,2004/7/17,,parrj002,parrajo01,9.2,m
hermadu01,1972,12,21,USA,OH,Dustin,Hermanson,195,75,R,R,1995/5/8,1995,23,2006/9/24,,hermd001,hermadu01,11.39,l
giambja01,1971,1,8,USA,CA,Jason,Giambi,240,75,L,R,1995/5/8,1995,24,2014/9/27,,giamj001,giambja01,19.4,l
urbinug01,1974,2,15,Venezuela,Distrito Federal,Ugueth,Urbina,185,74,R,R,1995/5/9,1995,21,2005/10/2,,urbiu001,urbinug01,10.41,l
rodrife01,1972,12,5,D.R.,Monte Cristi,Felix,Rodriguez,170,73,R,R,1995/5/13,1995,23,2006/9/30,,rodrf002,rodrife01,11.39,l
benneer01,1968,9,13,USA,CA,Erik,Bennett,205,74,R,R,1995/5/15,1995,27,1996/6/8,,benne001,benneer01,1.07,s
nichtch01,1966,5,13,USA,OH,Chris,Nichting,205,73,R,R,1995/5/15,1995,29,2002/7/2,,nichc002,nichtch01,7.14,m
carmora01,1972,10,2,P.R.,,Rafael,Carmona,185,74,L,R,1995/5/18,1995,23,1999/6/12,,carmr001,carmora01,4.07,s
